campagna,order_id,order_ref,modalita,t_invio,tx_approve,gas_approve,prezzo_approve_wei,l1_fee_approve_wei,tx_pay,gas_pay,prezzo_pay_wei,l1_fee_pay_wei,esito
2026-09-02-finalita-c6,,,allowance,,0x17e759a2eb307540eef2a863777b373ea23536bcbc7c8c4125c2500a53686b1b,34299,6000000,5942134260,,,,,approve-lotto
2026-09-02-finalita-c6,1058,0x7beb0700917691e7ad56c3ac274057b39409d2cfc26eb790e8655c64d17e1c5d,allowance,1788339450.667,,,,,0x37176b03d68b4737a64dac9471cc0100727aff3fb4608c43a687de9f9a757d44,65376,6000000,5942134260,ok
2026-09-02-finalita-c6,1053,0xf8f1884306ef6749975203dbba16369db7e8c2075425ea4d1eef4bb24c86c9cb,allowance,1788339452.33,,,,,0x19a718827b8b1f3e6f7d597fbe4c149c29a3aa3efb046df5deda27c98a5c3041,65388,6000000,5942134260,ok
2026-09-02-finalita-c6,1051,0x23bc3ab9b993e5ccd3a4d83a155e4c8a8c521d945a201af1c610aacad3545a22,allowance,1788339453.398,,,,,0xb61d3f75f03ad6d35c22dca7af431863f4d89004ea8648703cf2bd2a4b9b0788,65388,6000000,5942134260,ok
2026-09-02-finalita-c6,1063,0xe040e66ff9a66394c499d64f12eafcd2e596430623d1d632db72b8de5566c58e,allowance,1788339454.804,,,,,0xf644abdc4af151039c7c657deaf64b1a15d1b996800649156bc6776b6a806824,65388,6000000,5942134260,ok
2026-09-02-finalita-c6,1056,0x457a093c53a71512458639a275e2f1593a115beae803ae81af86bd9c1e005589,allowance,1788339456.165,,,,,0x102678e6073eac23006af9bf0148fcf05bac5b2847051626568af193fe239ef8,65376,6000000,5942134260,ok
2026-09-02-finalita-c6,1050,0x11920bd33b1d9ea9455796057a72a35082b28a478d14e5b6e5cf1fde0fd2dbd3,allowance,1788339457.133,,,,,0x5f3d4022f453b161ed5a019e486c59e728de5e0b23010b490dd7717b9387afa6,65388,6000000,5942134260,ok
2026-09-02-finalita-c6,1059,0xdad9c2926f59cd7658b6e4fa57d818480543954d888633d4f9f6868a95f97c61,allowance,1788339458.478,,,,,0xe9b83caeca3f73b0f2e53a8b3d434c2d43301b02b15731ab41cfaf8c1d03254e,65388,6000000,5942134260,ok
2026-09-02-finalita-c6,1064,0xcebd8560190f5690a39a59981e33c6c42798493d9475c5db5fb48964b18ef14f,allowance,1788339459.791,,,,,0x5df2f8821eeb31e2dfcde4d3ecd6933fac3c31bf165eb4191a9ea71176d1dd92,65388,6000000,5942134260,ok
2026-09-02-finalita-c6,1061,0xf752b71d7a04500038a36cc2e55ae9a174252a10a504805afb74728b47ec8661,allowance,1788339462.267,,,,,0x1aaacf9d1222a93ed948b9cf6490993228de33075396b5ce1fa9ab9194545f64,65376,6000000,5977783499,ok
2026-09-02-finalita-c6,1055,0x743cbe81ed92c657f4bb4e2bb13bd38a43b8a34b3295884a2b41a25c9716588d,allowance,1788339463.612,,,,,0xce1fa2fd7ff23fc5c4cce81904fb20618a73d38b7d18d203769250c928be885f,65388,6000000,5977783499,ok
2026-09-02-finalita-c6,1052,0x407ee9ef88abdf9ccc3d3811a63402072d11e0b31283e5229aff05b06bd8ad70,allowance,1788339465.218,,,,,0x9badf46eaf74b7430ecfdd262768a57dc5838aaa70df90e79cb0a36044653898,65388,6000000,5977783499,ok
2026-09-02-finalita-c6,1060,0x67de180aa4d76d89232808a0610a9a1fbc4dc8a1ab961dba83bbae3186f27a3a,allowance,1788339466.603,,,,,0xb3e8a421ba5bf5d0313de919dcf0a981e10ba78e3bbfa358cd1ab61d3843d2e3,65388,6000000,11405485384,ok
2026-09-02-finalita-c6,1054,0xfb02f8b27bbe37f2d4f863ed6d7871c8851c58e4944e0cd55dd5852fcce877f2,allowance,1788339468.015,,,,,0x4c01ef70d4d5a86dfa41a4a6eaa31d0539171c207808cf4aa95809734a1fb5a4,65388,6000000,27506824574,ok
2026-09-02-finalita-c6,1062,0xd16a8e36d0225075a85cc1b754137f3a1f9b789c9c6ccf98567f489c63cbf728,allowance,1788339468.994,,,,,0x3c6683af5b0fcf2c1db89a441a4cacd806d81012749f969ca820f0efb5904055,65388,6000000,5977783499,ok
2026-09-02-finalita-c6,1057,0xd4b6bebeb07d0a1ec86ea81c9eca84b6416a99c17a487b15d44841d00d1ed1f4,allowance,1788339470.761,,,,,0x0f8ec7cb3d3f55d0c8fd4f954dabe58d37d5992b6a88f1f3ccb7033819150c1a,60588,6000000,5977783499,ok
